x y z
0.5 1.0 1112.8196145558761
0.5002504648862471 0.9935884658300311 1112.3090379552746
0.5010077741178435 0.9865566693224598 1111.7562838684282
0.5022811155571073 0.9788979261947149 1111.1609338427786
0.5040800971707752 0.9706050836495136 1110.522552339229
0.5064147456572221 0.9616705115377502 1109.8406891130614
0.5092955062310609 0.9520860922157146 1109.1148820302901
0.5127332436762139 0.9418432090456014 1108.3446603968184
0.5167392447659624 0.9309327335044328 1107.5295488949907
0.5213252221273783 0.9193450108907448 1106.669072243734
0.5265033195950816 0.9070698446532611 1105.7627607256954
0.532286119052267 0.894096479414453 1104.8101567589968
0.538686648691083 0.8804135828286627 1103.8108227347013
0.5457183925339093 0.8660092265050192 1102.764350396211
0.5533953009343793 0.8508708663472229 1101.6703721073843
0.5617318016119519 0.8349853228255566 1100.5285744465973
0.5707428105527133 0.8183387619149345 1099.3387146808207
0.5804437418133569 0.8009166777250057 1098.1006408254
0.5908505148693527 0.7827038782399472 1096.8143161934615
0.6019795576170112 0.7636844761118972 1095.4798495997873
0.6138478024231573 0.7438418871623702 1094.097532730203
0.6264726716466271 0.7231588402096665 1092.6678866508303
0.6398720477341208 0.7016174031558794 1091.1917200572932
0.6540642211784067 0.6791990320758923 1089.6702027177998
0.6690678071142233 0.6558846525581716 1088.1049587417644
0.6849016178149571 0.6316547860553622 1086.4981859499235
0.7015844733910241 0.6064897389624702 1084.8528099473613
0.7191349258968152 0.5803698792348182 1083.1726848370076
0.737570861775175 0.5532760356399283 1081.4628573721232
0.7569089324542064 0.5251900698611898 1079.7299185509883
0.7771637403084255 0.4960956942911889 1077.982477538081
0.7983466727458322 0.46597964283149884 1076.2318095736084
0.8204642235259881 0.4348333557169025 1074.4927560028814
0.8435155547500783 0.4026554251152954 1072.7849973919829
0.8674889122429656 0.36945518908181113 1071.1348919927962
0.8923562681128805 0.33525810054538835 1069.5781942345923
0.918065142599142 0.30011391994240966 1068.164185360446
0.9445257785013816 0.26410955935332386 1066.9621488000932
0.9715903232333709 0.22738992496311256 1066.0718875801792
0.9990175164888875 0.1901932629820651 1065.6414840837415
1.0264092883587952 0.1529146096662865 1065.898449361783
1.053088202036143 0.1162284215128058 1067.2054148761135
1.0778370078200674 0.08134913955319803 1070.1514409242163
1.098281572888971 0.05064846953901499 1075.5848700228705
1.1093944856342979 0.029152195197857708 1083.2944929165756
1.1024340091622487 0.025602127010519588 1085.1028961975373
1.0751144510519741 0.042287240404297925 1077.4786076453984
1.035914333888537 0.07073626277452462 1070.767417129682
0.991205052020306 0.10458831378262026 1066.8180517060853
0.9440140596877202 0.14082903889613066 1064.8101905409121
0.8958572242301439 0.17795803633513724 1064.0635493001073
0.8475705774606559 0.21515712819696214 1064.1553419261538
0.7996515324567006 0.2519492824663679 1064.8230836451328
0.752414229051071 0.28804347132567754 1065.8979201008435
0.706067948297506 0.32325650174931664 1067.267021253121
0.6607601262665764 0.35747027405861076 1068.852304657284
0.6166015564580878 0.3906068681259467 1070.5979415748739
0.5736819595222497 0.4226132673339378 1072.4626989501028
0.532080023339625 0.4534516040881959 1074.415043341485
0.491870097924272 0.4830927260914614 1076.4298822402516
0.45312675988241635 0.5115118481954454 1078.486311251137
0.4159279397820067 0.53868557119565 1080.5660017398402
0.3803570097319737 0.5645898397906052 1082.6520136569388
0.3465040522621118 0.5891985830782249 1084.7279070710729
0.31446642316890694 0.6124828852514933 1086.7770812460008
0.2843486541538488 0.6344105988673501 1088.7823061804063
0.25626170291516026 0.6549463525088839 1090.7254356192077
0.23032154302258878 0.6740519262953637 1092.5873058913623
0.20664709119464852 0.6916869763282786 1094.3478324537648
0.18535749460514916 0.7078100848732544 1095.9863153809652
0.16656884409300976 0.722380098533342 1097.4819555684933
0.15039043694874088 0.7353576941239797 1098.8145651223101
0.136920778210458 0.7467070849567934 1099.9654299790118
0.1262435713121799 0.756397753853499 1100.9182543236834
0.11842399401152126 0.7644060796494173 1101.660091279134
0.11350557025608166 0.7707167174216306 1102.182150245301
0.111507923211421 0.7753236037486909 1102.480374698558
0.11242562671179446 0.7782304882067198 1102.555707992712
0.11622826916382478 0.7794509379529968 1102.414005913274
0.12286172157323949 0.779007816560958 1102.0656051236
0.1322504810954015 0.7769322918457173 1101.5246048274012
0.14430086395473818 0.7732624710612406 1100.80795427917
0.15890476133820852 0.7680417890061695 1099.9344546869165
0.17594365434041748 0.7613172827784297 1098.923779850607
0.1952926053667261 0.7531378778338554 1097.795599962752
0.2168239930765744 0.7435527882830888 1096.5688645705213
0.24041082265167257 0.732610105934734 1095.2612711008276
0.26592951034261725 0.7203556230741719 1093.8889200996866
0.29326210141082953 0.706831907606641 1092.466140348777
0.32229792819677716 0.6920776284966054 1091.005456833621
0.35293474816146375 0.6761271153124435 1089.5176710860649
0.3850794210371309 0.6590101278858367 1088.0120249104739
0.4186481918515065 0.6407518097172132 1086.4964230708952
0.4535666452549436 0.6213728006901837 1084.9776966459501
0.48976938883133503 0.6008894898946466 1083.4618954237703
0.5271995109157785 0.5793143972039709 1081.9546043796145
0.5658078431373219 0.5566566824400103 1080.4612858512753
0.6055520398871405 0.532922793748584 1078.9876557591099
0.6463954657072646 0.5081172831045053 1077.5401096980252
0.6883058556563206 0.48224383845081603 1076.1262239265607
0.7312536800517162 0.45530661193329275 1074.7553686980375
0.7752100984375829 0.4273119671999517 1073.4394893955896
0.8201443193565541 0.39827083457895746 1072.1941384258098
0.866020077185153 0.36820196638169206 1071.0398843581008
0.9127907674720193 0.3371365529773019 1070.0042958205686
0.960392496767929 0.3051249447029979 1069.124816653325
1.0087338023537316 0.2722467245502857 1068.4530529152025
1.057679878075402 0.2386262953370027 1068.0613483930754
1.1070273648900526 0.20445792251470699 1068.053145390483
1.1564621184855424 0.17004782012431088 1068.5796440116421
1.2054843795565948 0.1358888547159955 1069.8664658243583
1.2532670759027646 0.10280213969717387 1072.2520861149862
1.2983675098878744 0.07222527090388695 1076.2095183175936
1.3381177917647527 0.046821853249466604 1082.0932026064547
1.3676191460238805 0.03148721364338334 1088.2354629544843
1.3808856352601493 0.03220477931064936 1088.2847098544828
1.3782802590998124 0.048610065002032944 1082.7406021708018
1.3659175442688778 0.07458789433239126 1077.751325308665
1.3484806496422748 0.10545492492307239 1074.6581581142032
1.3284960464033209 0.13868470258744123 1073.061021098275
1.3073318074437963 0.17290923398340585 1072.4936638645854
1.2857716673471342 0.2073448564259819 1072.6265782955352
1.2642861583690657 0.2415210647260716 1073.2400083371997
1.2431664913888079 0.27514661024509235 1074.1861264238596
1.2225955366235184 0.3080385098239167 1075.3632749685519
